Fluxo;Ano;Mês;Países;UF do Produto;Valor US$ FOB;Quilograma Líquido;Produto_Estrategico;Periodo_Guerra
0;2018;DEZEMBRO;RUSSIA;ESPIRITO SANTO;167001.0;504000.0;1;0
0;2018;ABRIL;RUSSIA;PERNAMBUCO;166981.0;600000.0;1;0
0;2018;OUTUBRO;RUSSIA;GOIAS;166575.0;552000.0;1;0
0;2018;SETEMBRO;RUSSIA;RIO GRANDE DO SUL;161906.0;547200.0;1;0
0;2018;JANEIRO;RUSSIA;RIO GRANDE DO SUL;161296.0;481600.0;1;0
0;2018;AGOSTO;RUSSIA;RIO GRANDE DO SUL;157637.0;541600.0;1;0
0;2018;FEVEREIRO;RUSSIA;CEARA;157156.0;550000.0;1;0
0;2018;AGOSTO;RUSSIA;SAO PAULO;156825.0;518400.0;1;0
0;2018;MAIO;RUSSIA;ESPIRITO SANTO;156328.0;448000.0;1;0
0;2018;JUNHO;RUSSIA;RIO GRANDE DO SUL;155774.0;648000.0;1;0
0;2018;JANEIRO;RUSSIA;RONDONIA;153900.0;540000.0;1;0
0;2018;FEVEREIRO;RUSSIA;RIO GRANDE DO SUL;152892.0;508000.0;1;0
0;2018;AGOSTO;RUSSIA;SANTA CATARINA;152750.0;518400.0;1;0
0;2018;ABRIL;RUSSIA;ESPIRITO SANTO;151861.0;576000.0;1;0
0;2018;MARCO;RUSSIA;BAHIA;150573.0;600000.0;1;0
0;2018;ABRIL;RUSSIA;PERNAMBUCO;150509.0;600000.0;1;0
0;2018;MAIO;RUSSIA;GOIAS;149829.0;500000.0;1;0
0;2018;ABRIL;RUSSIA;RIO GRANDE DO SUL;146076.0;513600.0;1;0
0;2018;AGOSTO;RUSSIA;GOIAS;144515.0;783000.0;1;0
0;2018;SETEMBRO;RUSSIA;SERGIPE;143602.0;500548.0;1;0
0;2018;JULHO;RUSSIA;BAHIA;143548.0;504000.0;1;0
0;2018;SETEMBRO;RUSSIA;PARANA;143330.0;518400.0;1;0
0;2018;JUNHO;RUSSIA;MINAS GERAIS;142583.0;456000.0;1;0
0;2018;JANEIRO;RUSSIA;MINAS GERAIS;142043.0;489600.0;1;0
0;2018;SETEMBRO;RUSSIA;PARANA;141902.0;870000.0;1;0
0;2018;SETEMBRO;RUSSIA;PARANA;139629.0;522000.0;1;0
0;2018;FEVEREIRO;RUSSIA;SAO PAULO;139245.0;500000.0;1;0
0;2018;DEZEMBRO;RUSSIA;RONDONIA;137816.0;377000.0;1;0
0;2018;FEVEREIRO;UCRANIA;SAO PAULO;136685.0;507150.0;1;0
0;2018;AGOSTO;RUSSIA;PERNAMBUCO;136163.0;600000.0;1;0
0;2018;AGOSTO;UCRANIA;PERNAMBUCO;132108.0;528000.0;1;0
0;2018;MAIO;RUSSIA;CEARA;131628.0;504000.0;1;0
0;2018;JUNHO;RUSSIA;BAHIA;131622.0;504000.0;1;0
0;2018;MAIO;RUSSIA;PERNAMBUCO;131363.0;504000.0;1;0
0;2018;JUNHO;RUSSIA;MATO GROSSO DO SUL;130740.0;450000.0;1;0
0;2018;JUNHO;RUSSIA;PARANA;129886.0;408000.0;1;0
0;2018;SETEMBRO;RUSSIA;PERNAMBUCO;128637.0;504000.0;1;0
0;2018;SETEMBRO;UCRANIA;BAHIA;127860.0;528000.0;1;0
0;2018;AGOSTO;RUSSIA;PERNAMBUCO;124586.0;500000.0;1;0
0;2018;JANEIRO;RUSSIA;SAO PAULO;123220.0;432000.0;1;0
0;2018;ABRIL;RUSSIA;SANTA CATARINA;121790.0;406000.0;1;0
0;2018;JULHO;RUSSIA;PARANA;117069.0;408000.0;1;0
0;2018;OUTUBRO;RUSSIA;RIO GRANDE DO SUL;115446.0;372800.0;1;0
0;2018;DEZEMBRO;RUSSIA;MINAS GERAIS;113813.0;435000.0;1;0
0;2018;JANEIRO;RUSSIA;SERGIPE;111543.0;280998.0;1;0
0;2018;MARCO;RUSSIA;MINAS GERAIS;108730.0;376000.0;1;0
0;2018;JANEIRO;RUSSIA;SANTA CATARINA;107214.0;435000.0;1;0
0;2018;FEVEREIRO;RUSSIA;PERNAMBUCO;105521.0;350000.0;1;0
0;2018;JUNHO;RUSSIA;SERGIPE;105233.0;360000.0;1;0
0;2018;JUNHO;RUSSIA;PARANA;105176.0;500000.0;1;0
0;2018;MARCO;RUSSIA;SANTA CATARINA;104407.0;375000.0;1;0
0;2018;SETEMBRO;RUSSIA;MATO GROSSO;104229.0;344800.0;1;0
0;2018;NOVEMBRO;RUSSIA;RIO GRANDE DO NORTE;103196.0;312000.0;1;0
0;2018;NOVEMBRO;RUSSIA;PERNAMBUCO;102629.0;312000.0;1;0
0;2018;JULHO;RUSSIA;SAO PAULO;100498.0;288000.0;1;0
0;2018;DEZEMBRO;RUSSIA;RIO GRANDE DO SUL;99407.0;288000.0;1;0
0;2018;JULHO;RUSSIA;SAO PAULO;99201.0;312000.0;1;0
0;2018;MARCO;RUSSIA;GOIAS;98993.0;500000.0;1;0
0;2018;ABRIL;RUSSIA;SANTA CATARINA;97159.0;319000.0;1;0
0;2018;FEVEREIRO;RUSSIA;SANTA CATARINA;95953.0;330000.0;1;0
0;2018;NOVEMBRO;RUSSIA;PARANA;93206.0;345600.0;1;0
0;2018;JULHO;UCRANIA;SAO PAULO;90349.0;338100.0;1;0
0;2018;JANEIRO;RUSSIA;SAO PAULO;89595.0;236283.0;1;0
0;2018;OUTUBRO;RUSSIA;BAHIA;89324.0;288000.0;1;0
0;2018;FEVEREIRO;RUSSIA;MINAS GERAIS;89253.0;336000.0;1;0
0;2018;MAIO;RUSSIA;SANTA CATARINA;89241.0;319000.0;1;0
0;2018;NOVEMBRO;RUSSIA;BAHIA;88476.0;288000.0;1;0
0;2018;JANEIRO;RUSSIA;PERNAMBUCO;88297.0;300000.0;1;0
0;2018;ABRIL;RUSSIA;MINAS GERAIS;88249.0;493000.0;1;0
0;2018;NOVEMBRO;RUSSIA;PERNAMBUCO;88232.0;300000.0;1;0
0;2018;FEVEREIRO;RUSSIA;MINAS GERAIS;85843.0;290000.0;1;0
0;2018;NOVEMBRO;RUSSIA;MINAS GERAIS;85639.0;308000.0;1;0
0;2018;SETEMBRO;RUSSIA;ESPIRITO SANTO;85311.0;280000.0;1;0
0;2018;FEVEREIRO;RUSSIA;MINAS GERAIS;85047.0;312000.0;1;0
0;2018;FEVEREIRO;RUSSIA;PARANA;84897.0;312000.0;1;0
0;2018;OUTUBRO;RUSSIA;MATO GROSSO;84442.0;464000.0;1;0
0;2018;MAIO;RUSSIA;PERNAMBUCO;82578.0;300000.0;1;0
0;2018;MAIO;RUSSIA;PERNAMBUCO;82412.0;312000.0;1;0
0;2018;MAIO;RUSSIA;PERNAMBUCO;82027.0;300000.0;1;0
0;2018;AGOSTO;RUSSIA;PERNAMBUCO;81739.0;300000.0;1;0
0;2018;NOVEMBRO;RUSSIA;RIO GRANDE DO SUL;81482.0;228800.0;1;0
0;2018;JULHO;RUSSIA;RONDONIA;81180.0;330000.0;1;0
0;2018;OUTUBRO;RUSSIA;PERNAMBUCO;80580.0;300050.0;1;0
0;2018;FEVEREIRO;RUSSIA;MINAS GERAIS;79126.0;288000.0;1;0
0;2018;JANEIRO;RUSSIA;MINAS GERAIS;78707.0;264000.0;1;0
0;2018;ABRIL;RUSSIA;BAHIA;78253.0;312000.0;1;0
0;2018;JUNHO;RUSSIA;MINAS GERAIS;77417.0;288000.0;1;0
0;2018;OUTUBRO;RUSSIA;PARANA;76389.0;435000.0;1;0
0;2018;OUTUBRO;RUSSIA;MATO GROSSO;76389.0;435000.0;1;0
0;2018;JANEIRO;RUSSIA;SAO PAULO;75773.0;224000.0;1;0
0;2018;AGOSTO;RUSSIA;GOIAS;75571.0;216000.0;1;0
0;2018;SETEMBRO;RUSSIA;PERNAMBUCO;73047.0;325000.0;1;0
0;2018;MAIO;RUSSIA;BAHIA;73047.0;264000.0;1;0
0;2018;ABRIL;RUSSIA;PERNAMBUCO;70534.0;264000.0;1;0
0;2018;JULHO;RUSSIA;RIO GRANDE DO SUL;69546.0;160522.0;1;0
0;2018;JULHO;RUSSIA;MATO GROSSO;68594.0;230400.0;1;0
0;2018;JANEIRO;RUSSIA;RIO GRANDE DO NORTE;66603.0;240000.0;1;0
0;2018;JANEIRO;RUSSIA;PERNAMBUCO;63996.0;203000.0;1;0
0;2018;JANEIRO;RUSSIA;RIO GRANDE DO SUL;61914.0;201600.0;1;0
0;2018;MAIO;UCRANIA;RIO GRANDE DO SUL;60874.0;241500.0;1;0
0;2018;MAIO;RUSSIA;MINAS GERAIS;57183.0;201600.0;1;0
0;2018;FEVEREIRO;RUSSIA;PERNAMBUCO;56242.0;250000.0;1;0
0;2018;SETEMBRO;RUSSIA;PERNAMBUCO;53789.0;200000.0;1;0
0;2018;MARCO;RUSSIA;PERNAMBUCO;53040.0;175000.0;1;0
0;2018;MAIO;RUSSIA;RIO GRANDE DO SUL;51808.0;216000.0;1;0
0;2018;MARCO;RUSSIA;MINAS GERAIS;51653.0;192000.0;1;0
0;2018;JANEIRO;RUSSIA;PERNAMBUCO;51507.0;175000.0;1;0
0;2018;AGOSTO;RUSSIA;SAO PAULO;51503.0;144000.0;1;0
0;2018;JANEIRO;RUSSIA;PARANA;47890.0;126613.0;1;0
0;2018;FEVEREIRO;UCRANIA;PARANA;46883.0;169050.0;1;0
0;2018;ABRIL;RUSSIA;PARANA;46733.0;168000.0;1;0
0;2018;JULHO;RUSSIA;MINAS GERAIS;45863.0;176000.0;1;0
0;2018;JULHO;RUSSIA;PERNAMBUCO;45140.0;200000.0;1;0
0;2018;MAIO;RUSSIA;SAO PAULO;44468.0;144000.0;1;0
0;2018;FEVEREIRO;RUSSIA;SAO PAULO;44319.0;168000.0;1;0
0;2018;MAIO;UCRANIA;SAO PAULO;39593.0;144900.0;1;0
0;2018;MARCO;RUSSIA;MINAS GERAIS;38822.0;144000.0;1;0
0;2018;JULHO;UCRANIA;BAHIA;38733.0;144000.0;1;0
0;2018;FEVEREIRO;UCRANIA;MINAS GERAIS;38505.0;144900.0;1;0
0;2018;FEVEREIRO;RUSSIA;GOIAS;38347.0;143800.0;1;0
0;2018;ABRIL;UCRANIA;PERNAMBUCO;37251.0;144000.0;1;0
0;2018;ABRIL;RUSSIA;GOIAS;36338.0;203000.0;1;0
0;2018;ABRIL;RUSSIA;BAHIA;32685.0;120000.0;1;0
0;2018;JANEIRO;RUSSIA;MINAS GERAIS;32094.0;84370.0;1;0
0;2018;AGOSTO;RUSSIA;PERNAMBUCO;27297.0;71850.0;1;0
0;2018;MARCO;UCRANIA;MINAS GERAIS;25728.0;96600.0;1;0
0;2018;AGOSTO;RUSSIA;BAHIA;25583.0;71725.0;1;0
0;2018;AGOSTO;RUSSIA;PARANA;25205.0;72000.0;1;0
0;2018;ABRIL;RUSSIA;MINAS GERAIS;24939.0;86400.0;1;0
0;2018;OUTUBRO;RUSSIA;ESPIRITO SANTO;24888.0;48000.0;1;0
0;2018;FEVEREIRO;UCRANIA;MINAS GERAIS;24880.0;96600.0;1;0
0;2018;JANEIRO;RUSSIA;SERGIPE;24295.0;96000.0;1;0
0;2018;SETEMBRO;RUSSIA;RIO DE JANEIRO;18717.0;58400.0;1;0
0;2018;FEVEREIRO;RUSSIA;SAO PAULO;18676.0;48000.0;1;0
0;2018;SETEMBRO;RUSSIA;RIO GRANDE DO NORTE;15611.0;48000.0;1;0
0;2018;FEVEREIRO;RUSSIA;SANTA CATARINA;14314.0;24000.0;1;0
0;2018;MAIO;RUSSIA;SAO PAULO;13795.0;48000.0;1;0
0;2018;ABRIL;RUSSIA;SAO PAULO;13755.0;48000.0;1;0
0;2018;ABRIL;RUSSIA;SAO PAULO;13675.0;48000.0;1;0
0;2018;AGOSTO;RUSSIA;PERNAMBUCO;13587.0;50000.0;1;0
0;2018;FEVEREIRO;UCRANIA;MATO GROSSO DO SUL;12508.0;48300.0;1;0
0;2018;AGOSTO;UCRANIA;CEARA;12477.0;48000.0;1;0
0;2018;ABRIL;RUSSIA;PERNAMBUCO;7426.0;25000.0;1;0
0;2018;JUNHO;RUSSIA;SANTA CATARINA;6940.0;24000.0;1;0
0;2017;JULHO;RUSSIA;RIO GRANDE DO SUL;9746811.75;32753148.75;1;0
0;2017;MARCO;RUSSIA;PARANA;9746811.75;32753148.75;1;0
0;2017;JUNHO;RUSSIA;RIO GRANDE DO SUL;9746811.75;32753148.75;1;0
0;2017;MAIO;RUSSIA;SAO PAULO;9746811.75;32753148.75;1;0
0;2017;JULHO;RUSSIA;PARANA;9746811.75;32753148.75;1;0
0;2017;AGOSTO;RUSSIA;RIO GRANDE DO SUL;9746811.75;32753148.75;1;0
0;2017;NOVEMBRO;RUSSIA;MINAS GERAIS;9746811.75;32753148.75;1;0
0;2017;AGOSTO;RUSSIA;PARANA;9746811.75;32753148.75;1;0
0;2017;JANEIRO;RUSSIA;SAO PAULO;9746811.75;32753148.75;1;0
0;2017;NOVEMBRO;RUSSIA;SAO PAULO;9746811.75;32753148.75;1;0
0;2017;MARCO;RUSSIA;SAO PAULO;9746811.75;32753148.75;1;0
0;2017;MAIO;RUSSIA;PARANA;9746811.75;32753148.75;1;0
0;2017;FEVEREIRO;RUSSIA;MATO GROSSO;9746811.75;32753148.75;1;0
0;2017;SETEMBRO;RUSSIA;MINAS GERAIS;9746811.75;32753148.75;1;0
0;2017;JUNHO;RUSSIA;SAO PAULO;9746811.75;32753148.75;1;0
0;2017;NOVEMBRO;RUSSIA;RIO GRANDE DO SUL;9375233.0;32753148.75;1;0
0;2017;DEZEMBRO;RUSSIA;SAO PAULO;9195968.0;32753148.75;1;0
0;2017;DEZEMBRO;RUSSIA;RIO GRANDE DO SUL;9108815.0;32753148.75;1;0
0;2017;JUNHO;RUSSIA;PARANA;8947645.0;32753148.75;1;0
0;2017;JULHO;RUSSIA;MATO GROSSO;8927186.0;32753148.75;1;0
0;2017;SETEMBRO;RUSSIA;SAO PAULO;8425548.0;32753148.75;1;0
0;2017;JANEIRO;RUSSIA;MINAS GERAIS;7988020.0;32753148.75;1;0
0;2017;OUTUBRO;RUSSIA;MARANHAO;7512535.0;29100000.0;1;0
0;2017;DEZEMBRO;RUSSIA;MINAS GERAIS;7476466.0;31992200.0;1;0
0;2017;OUTUBRO;RUSSIA;SAO PAULO;7405715.0;32753148.75;1;0
0;2017;FEVEREIRO;RUSSIA;RIO GRANDE DO SUL;7387780.0;32753148.75;1;0
0;2017;DEZEMBRO;RUSSIA;MINAS GERAIS;7319406.0;26178000.0;1;0
0;2017;AGOSTO;RUSSIA;SAO PAULO;7277004.0;32753148.75;1;0
0;2017;MARCO;RUSSIA;MATO GROSSO;7190087.0;29482000.0;1;0
0;2017;ABRIL;RUSSIA;MARANHAO;7173879.0;31250000.0;1;0
0;2017;FEVEREIRO;RUSSIA;PARANA;7162427.0;30750000.0;1;0
0;2017;DEZEMBRO;RUSSIA;MINAS GERAIS;7112729.0;32753148.75;1;0
0;2017;OUTUBRO;RUSSIA;SAO PAULO;6985203.0;32753148.75;1;0
0;2017;DEZEMBRO;RUSSIA;BAHIA;6667610.0;24616342.0;1;0
0;2017;JUNHO;RUSSIA;MATO GROSSO;6658128.0;27460000.0;1;0
0;2017;SETEMBRO;RUSSIA;SAO PAULO;6657299.0;32753148.75;1;0
0;2017;SETEMBRO;RUSSIA;MATO GROSSO;6437279.0;27500000.0;1;0
0;2017;OUTUBRO;RUSSIA;MINAS GERAIS;6292860.0;23070000.0;1;0
0;2017;JULHO;RUSSIA;SAO PAULO;6221258.0;30766830.0;1;0
0;2017;JANEIRO;RUSSIA;MINAS GERAIS;5919619.0;32753148.75;1;0
0;2017;AGOSTO;RUSSIA;MINAS GERAIS;5904545.0;28500000.0;1;0
0;2017;ABRIL;RUSSIA;SAO PAULO;5825082.0;28497890.0;1;0
0;2017;JULHO;RUSSIA;GOIAS;5683787.0;23250000.0;1;0
0;2017;SETEMBRO;RUSSIA;GOIAS;5682170.0;23290000.0;1;0
0;2017;FEVEREIRO;RUSSIA;MINAS GERAIS;5639944.0;32753148.75;1;0
0;2017;JUNHO;RUSSIA;SAO PAULO;5411742.0;24869974.0;1;0
0;2017;JUNHO;RUSSIA;SAO PAULO;5409215.0;21350000.0;1;0
0;2017;DEZEMBRO;RUSSIA;PARANA;5360354.0;19898169.0;1;0
0;2017;JULHO;RUSSIA;PARANA;5295079.0;22681400.0;1;0
0;2017;FEVEREIRO;RUSSIA;MARANHAO;5292366.0;24200000.0;1;0
0;2017;NOVEMBRO;RUSSIA;PARANA;5283504.0;20106000.0;1;0
0;2017;AGOSTO;RUSSIA;PARANA;5246945.0;25613865.0;1;0
0;2017;MARCO;RUSSIA;MATO GROSSO;5223597.0;25945759.0;1;0
0;2017;AGOSTO;RUSSIA;MARANHAO;5210006.0;20139507.0;1;0
0;2017;JUNHO;RUSSIA;MINAS GERAIS;5185302.0;27150000.0;1;0
0;2017;JANEIRO;RUSSIA;RIO GRANDE DO SUL;5171543.0;25256355.0;1;0
0;2017;JUNHO;RUSSIA;RIO GRANDE DO SUL;5102255.0;24200000.0;1;0
0;2017;MARCO;RUSSIA;SAO PAULO;5075733.0;22000000.0;1;0
0;2017;MARCO;RUSSIA;MINAS GERAIS;4998350.0;26590000.0;1;0
0;2017;JANEIRO;RUSSIA;BAHIA;4981602.0;22444051.0;1;0
0;2017;MAIO;RUSSIA;PARANA;4945990.0;20169000.0;1;0
0;2017;JANEIRO;RUSSIA;PARANA;4740642.0;21372363.0;1;0
0;2017;JULHO;RUSSIA;MARANHAO;4715068.0;22000000.0;1;0
0;2017;SETEMBRO;RUSSIA;SAO PAULO;4654328.0;17000000.0;1;0
0;2017;MARCO;RUSSIA;PARANA;4473100.0;19431000.0;1;0
0;2017;AGOSTO;RUSSIA;MINAS GERAIS;4440688.0;16050000.0;1;0
0;2017;NOVEMBRO;RUSSIA;MATO GROSSO;4356000.0;20000000.0;1;0
0;2017;JUNHO;RUSSIA;PARANA;4346067.0;19539393.0;1;0
0;2017;SETEMBRO;RUSSIA;BAHIA;4007322.0;14950502.0;1;0
0;2017;FEVEREIRO;RUSSIA;MINAS GERAIS;3990868.0;17050000.0;1;0
0;2017;MARCO;RUSSIA;MATO GROSSO DO SUL;3957075.0;16500000.0;1;0
0;2017;AGOSTO;RUSSIA;BAHIA;3919823.0;14873666.0;1;0
0;2017;MAIO;RUSSIA;GOIAS;3885261.0;19901400.0;1;0
0;2017;JANEIRO;RUSSIA;BAHIA;3838039.0;19841951.0;1;0
0;2017;JULHO;RUSSIA;SAO PAULO;3826923.0;18218451.0;1;0
0;2017;JUNHO;RUSSIA;MARANHAO;3818120.0;18300000.0;1;0
0;2017;ABRIL;RUSSIA;PARANA;3804381.0;20600000.0;1;0
0;2017;NOVEMBRO;RUSSIA;BAHIA;3793125.0;14082852.0;1;0
0;2017;JANEIRO;RUSSIA;PARANA;3779030.0;16350000.0;1;0
0;2017;DEZEMBRO;RUSSIA;SAO PAULO;3771203.0;13573514.0;1;0
0;2017;JUNHO;RUSSIA;MINAS GERAIS;3656097.0;15000000.0;1;0
0;2017;NOVEMBRO;RUSSIA;MATO GROSSO;3646749.0;13795000.0;1;0
0;2017;FEVEREIRO;RUSSIA;MINAS GERAIS;3613226.0;16819025.0;1;0
0;2017;OUTUBRO;RUSSIA;MINAS GERAIS;3602501.0;16970000.0;1;0
0;2017;MARCO;RUSSIA;ESPIRITO SANTO;3550104.0;15120000.0;1;0
0;2017;AGOSTO;RUSSIA;GOIAS;3522966.0;14395468.0;1;0
0;2017;DEZEMBRO;RUSSIA;GOIAS;3517811.0;12620000.0;1;0
0;2017;JUNHO;RUSSIA;BAHIA;3495374.0;14319676.0;1;0
0;2017;SETEMBRO;RUSSIA;SAO PAULO;3462435.0;13200000.0;1;0
0;2017;JULHO;RUSSIA;BAHIA;3427929.0;13270860.0;1;0
0;2017;JUNHO;RUSSIA;GOIAS;3420218.0;13950000.0;1;0
0;2017;JULHO;RUSSIA;SAO PAULO;3387634.0;14100000.0;1;0
0;2017;MAIO;RUSSIA;BAHIA;3368466.0;14451181.0;1;0
0;2017;SETEMBRO;RUSSIA;SAO PAULO;3330638.0;15806400.0;1;0
0;2017;SETEMBRO;RUSSIA;PARANA;3318189.0;19349090.0;1;0
0;2017;OUTUBRO;RUSSIA;RIO GRANDE DO SUL;3297020.0;15700000.0;1;0
0;2017;NOVEMBRO;RUSSIA;TOCANTINS;3133065.0;11850000.0;1;0
0;2017;MARCO;RUSSIA;PARA;3108141.0;13362895.0;1;0
0;2017;ABRIL;RUSSIA;SAO PAULO;3032245.0;10819490.0;1;0
0;2017;MARCO;RUSSIA;MATO GROSSO;2976724.0;13114000.0;1;0
0;2017;FEVEREIRO;RUSSIA;SAO PAULO;2950185.0;16225000.0;1;0
0;2017;FEVEREIRO;RUSSIA;MATO GROSSO;2918752.0;13114000.0;1;0
0;2017;NOVEMBRO;RUSSIA;PARA;2917135.0;11035000.0;1;0
0;2017;JANEIRO;RUSSIA;SAO PAULO;2905818.0;17500000.0;1;0
0;2017;MAIO;RUSSIA;PARANA;2904589.0;14807736.0;1;0
0;2017;AGOSTO;RUSSIA;MATO GROSSO;2901089.0;10960000.0;1;0
0;2017;OUTUBRO;RUSSIA;RIO GRANDE DO SUL;2845850.0;11000000.0;1;0
0;2017;JANEIRO;RUSSIA;PARANA;2842013.0;17974257.0;1;0
0;2017;MARCO;RUSSIA;MINAS GERAIS;2824810.0;12030000.0;1;0
0;2017;SETEMBRO;RUSSIA;PARANA;2811850.0;10450000.0;1;0
0;2017;JANEIRO;RUSSIA;SAO PAULO;2786894.0;12975200.0;1;0
0;2017;JUNHO;RUSSIA;GOIAS;2771076.0;11225000.0;1;0
0;2017;SETEMBRO;RUSSIA;GOIAS;2740586.0;15860000.0;1;0
0;2017;DEZEMBRO;RUSSIA;MATO GROSSO;2730786.0;10000000.0;1;0
0;2017;MAIO;RUSSIA;MATO GROSSO DO SUL;2679391.0;11700000.0;1;0
0;2017;MAIO;RUSSIA;RIO GRANDE DO SUL;2670037.0;12800000.0;1;0
0;2017;SETEMBRO;RUSSIA;MARANHAO;2627491.0;9900000.0;1;0
0;2017;JANEIRO;RUSSIA;MATO GROSSO;2613547.0;11150000.0;1;0
0;2017;JULHO;RUSSIA;SAO PAULO;2584174.0;9292859.0;1;0
0;2017;SETEMBRO;RUSSIA;RIO GRANDE DO SUL;2481100.0;10255640.0;1;0
0;2017;SETEMBRO;RUSSIA;PARANA;2473373.0;9450000.0;1;0
0;2017;DEZEMBRO;RUSSIA;MARANHAO;2452444.0;9000000.0;1;0
0;2017;SETEMBRO;RUSSIA;MINAS GERAIS;2449014.0;9000000.0;1;0
0;2017;OUTUBRO;RUSSIA;GOIAS;2395649.0;8800000.0;1;0
0;2017;MARCO;RUSSIA;SANTA CATARINA;2348818.0;10000000.0;1;0
0;2017;JULHO;RUSSIA;PARANA;2334219.0;11000000.0;1;0
0;2017;ABRIL;RUSSIA;PARANA;2321829.0;8480000.0;1;0
0;2017;DEZEMBRO;RUSSIA;SAO PAULO;2319770.0;13100000.0;1;0
0;2017;MAIO;RUSSIA;SAO PAULO;2290782.0;10000000.0;1;0
0;2017;JULHO;RUSSIA;SANTA CATARINA;2287656.0;11000000.0;1;0
0;2017;JANEIRO;RUSSIA;MATO GROSSO;2235293.0;10925000.0;1;0
0;2017;FEVEREIRO;RUSSIA;SAO PAULO;2230724.0;10887025.0;1;0
0;2017;MAIO;RUSSIA;MATO GROSSO;2220391.0;9610000.0;1;0
0;2017;MAIO;RUSSIA;RIO GRANDE DO SUL;2191887.0;10415240.0;1;0
0;2017;ABRIL;RUSSIA;MATO GROSSO;2151481.0;9500000.0;1;0
0;2017;SETEMBRO;RUSSIA;MINAS GERAIS;2150582.0;12600000.0;1;0
0;2017;JULHO;RUSSIA;MATO GROSSO DO SUL;2109504.0;8250000.0;1;0
0;2017;MARCO;RUSSIA;MARANHAO;2103623.0;8057420.0;1;0
0;2017;FEVEREIRO;RUSSIA;MATO GROSSO;2086222.0;10386663.0;1;0
0;2017;AGOSTO;RUSSIA;ESPIRITO SANTO;2049446.0;10000000.0;1;0
0;2017;OUTUBRO;RUSSIA;BAHIA;2043763.0;7550253.0;1;0
0;2017;DEZEMBRO;RUSSIA;MINAS GERAIS;1986291.0;7412000.0;1;0
0;2017;MARCO;RUSSIA;SAO PAULO;1967605.0;8306400.0;1;0
0;2017;FEVEREIRO;RUSSIA;MATO GROSSO;1966449.0;9000000.0;1;0
0;2017;SETEMBRO;UCRANIA;BAHIA;1936336.0;25991059.0;1;0
0;2017;MAIO;RUSSIA;MATO GROSSO;1922865.0;8250000.0;1;0
0;2017;MAIO;RUSSIA;SAO PAULO;1921302.0;9125600.0;1;0
0;2017;NOVEMBRO;RUSSIA;MARANHAO;1920061.0;11495000.0;1;0
0;2017;JULHO;RUSSIA;PARA;1878719.0;8800000.0;1;0
0;2017;OUTUBRO;RUSSIA;MINAS GERAIS;1743820.0;10175000.0;1;0
0;2017;JULHO;RUSSIA;SAO PAULO;1727820.0;8421600.0;1;0
0;2017;MARCO;RUSSIA;SAO PAULO;1693200.0;7000000.0;1;0
0;2017;JUNHO;RUSSIA;MATO GROSSO DO SUL;1692060.0;7540265.0;1;0
0;2017;JULHO;RUSSIA;SAO PAULO;1659062.0;5863000.0;1;0
0;2017;JANEIRO;RUSSIA;MINAS GERAIS;1655299.0;8075000.0;1;0
0;2017;DEZEMBRO;RUSSIA;GOIAS;1644461.0;5736000.0;1;0
0;2017;NOVEMBRO;RUSSIA;MARANHAO;1637070.0;6500000.0;1;0
0;2017;MAIO;RUSSIA;SAO PAULO;1613273.0;7050000.0;1;0
0;2017;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;1607689.0;6000000.0;1;0
0;2017;AGOSTO;RUSSIA;MATO GROSSO DO SUL;1605057.0;6000000.0;1;0
0;2017;OUTUBRO;RUSSIA;ESPIRITO SANTO;1598126.0;7526037.0;1;0
0;2017;JANEIRO;RUSSIA;GOIAS;1596037.0;7420000.0;1;0
0;2017;AGOSTO;RUSSIA;MINAS GERAIS;1595511.0;7680000.0;1;0
0;2017;NOVEMBRO;RUSSIA;SAO PAULO;1560714.0;8000000.0;1;0
0;2017;DEZEMBRO;RUSSIA;MATO GROSSO;1549909.0;4872000.0;1;0
0;2017;MARCO;RUSSIA;GOIAS;1546985.0;6590000.0;1;0
0;2017;ABRIL;RUSSIA;SANTA CATARINA;1534166.0;6300000.0;1;0
0;2017;AGOSTO;RUSSIA;SAO PAULO;1528213.0;8500000.0;1;0
0;2017;AGOSTO;RUSSIA;PARANA;1521524.0;8800000.0;1;0
0;2017;NOVEMBRO;RUSSIA;MINAS GERAIS;1515370.0;6830400.0;1;0
0;2017;MAIO;RUSSIA;MINAS GERAIS;1512230.0;6950000.0;1;0
0;2017;JANEIRO;RUSSIA;GOIAS;1470719.0;4739000.0;1;0
0;2017;DEZEMBRO;RUSSIA;PARANA;1468305.0;8050000.0;1;0
0;2017;FEVEREIRO;RUSSIA;MARANHAO;1458457.0;7000000.0;1;0
0;2017;ABRIL;RUSSIA;MINAS GERAIS;1448059.0;7498870.0;1;0
0;2017;NOVEMBRO;RUSSIA;PARA;1437838.0;6987260.0;1;0
0;2017;MAIO;RUSSIA;MINAS GERAIS;1435593.0;7700000.0;1;0
0;2017;JANEIRO;RUSSIA;MARANHAO;1426373.0;6500000.0;1;0
0;2017;DEZEMBRO;RUSSIA;PERNAMBUCO;1407939.0;5500000.0;1;0
0;2017;DEZEMBRO;RUSSIA;PARANA;1403888.0;4896800.0;1;0
0;2017;OUTUBRO;RUSSIA;ESPIRITO SANTO;1383814.0;5057270.0;1;0
